frame	x [nm]	y [nm]	z [nm]	uncertainty_xy	uncertainty_z	segment
1	540.2063031860823	-166.1766076795414	-694.3640399011128	2.1	2.1	sagittal
1	551.6694479943371	-163.88397849080678	-696.4014608391924	2.1	2.1	sagittal
1	530.3707090396023	-178.2587032304687	-690.9511371008214	2.1	2.1	sagittal
1	517.7864971930268	-152.32881094274936	-661.9111365099617	2.1	2.1	sagittal
1	527.3529039143066	-144.5511706710238	-667.5637066287974	2.1	2.1	sagittal
1	507.16270896606716	-171.80050992701018	-675.1639355226504	2.1	2.1	sagittal
1	494.34232587632187	-160.37079197969928	-671.1513094752262	2.1	2.1	sagittal
1	488.7007938209727	-131.2073802910963	-662.7115443804339	2.1	2.1	sagittal
1	487.2919289138997	-150.53758347117537	-641.1739353041523	2.1	2.1	sagittal
1	477.8941863348744	-136.38450292449633	-648.489059642023	2.1	2.1	sagittal
